PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Matt Albers,P,CWS,58,1,1,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,1,0,0,0,0,-.--,1,2,0,1.000,1.000,-.--,.---,.000,.000
Anthony Ranaudo,P,CWS,7,3,1,1,0,0,1,1,0,1,0,0,.333,.333,1.333,1.666,3,0,0,0,0,1.00,1,4,0,.000,1.000,3.00,.---,.000,.333
Matt Davidson,DH,CWS,1,2,1,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
Charlie Tilson,CF,CWS,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.000
Jose Abreu,1B,CWS,159,624,67,183,32,1,25,100,47,125,0,2,.293,.353,.468,.821,695,15,0,9,21,1.04,58,292,7,.327,.175,24.96,.376,.068,.180
Melky Cabrera,LF,CWS,151,591,70,175,42,5,14,86,47,69,2,0,.296,.345,.455,.800,646,0,3,5,17,0.95,61,269,2,.314,.159,42.21,.681,.073,.107
Adam Eaton,RF,CWS,157,619,91,176,29,9,14,59,63,115,14,5,.284,.362,.428,.790,706,14,7,3,6,1.64,52,265,2,.329,.144,44.21,.548,.089,.163
Todd Frazier,3B,CWS,158,590,89,133,21,0,40,98,64,163,15,5,.225,.302,.464,.766,666,4,1,7,11,0.69,61,274,1,.236,.239,14.75,.393,.096,.245
Tim Anderson,SS,CWS,99,410,57,116,22,6,9,30,13,117,10,2,.283,.306,.432,.738,431,1,6,1,15,1.83,37,177,0,.375,.149,45.56,.111,.030,.271
Alex Avila,C,CWS,57,169,19,36,6,0,7,11,38,78,0,0,.213,.359,.373,.732,209,1,0,1,3,2.73,13,63,0,.341,.160,24.14,.487,.182,.373
Justin Morneau,DH,CWS,58,203,16,53,14,1,6,25,12,52,0,0,.261,.303,.429,.732,218,1,0,2,5,1.33,21,87,1,.320,.167,33.83,.231,.055,.239
Tyler Saladino,2B,CWS,93,298,33,84,14,0,8,38,13,62,11,5,.282,.315,.409,.724,319,3,2,3,11,1.24,22,122,0,.329,.128,37.25,.210,.041,.194
Brett Lawrie,2B,CWS,94,351,35,87,22,0,12,36,30,109,7,3,.248,.310,.413,.723,384,2,0,1,3,0.73,34,145,2,.325,.165,29.25,.275,.078,.284
Avisail Garcia,DH,CWS,120,413,59,101,18,2,12,51,34,115,4,4,.245,.307,.385,.692,453,4,0,2,9,1.93,32,159,0,.309,.140,34.42,.296,.075,.254
Omar Narvaez,C,CWS,34,101,13,27,4,0,1,10,14,14,0,0,.267,.350,.337,.687,117,0,0,2,0,0.77,5,34,1,.295,.069,101.00,1.000,.120,.120
Austin Jackson,CF,CWS,54,181,24,46,12,2,0,18,17,39,2,1,.254,.318,.343,.661,203,1,2,2,3,0.72,14,62,0,.319,.088,-.--,.436,.084,.192
Jason Coats,X,CWS,28,50,8,10,4,0,1,4,5,12,1,0,.200,.298,.340,.638,58,2,1,0,1,1.64,5,17,0,.243,.140,50.00,.417,.086,.207
Jimmy Rollins,SS,CWS,41,149,25,33,8,1,2,8,16,33,5,2,.221,.295,.329,.624,166,0,0,1,2,1.10,11,49,0,.270,.107,74.50,.485,.096,.199
Leury Garcia,CF,CWS,18,48,6,11,1,1,1,5,1,13,2,1,.229,.260,.354,.614,50,1,0,0,0,2.00,3,17,0,.294,.125,48.00,.077,.020,.260
Dioner Navarro,C,CWS,85,271,25,57,13,2,6,32,20,63,1,2,.210,.267,.339,.606,298,2,2,3,5,0.75,21,92,0,.249,.129,45.17,.317,.067,.211
Yolmer Sanchez,2B,CWS,53,154,15,32,9,1,4,21,5,42,0,1,.208,.236,.357,.593,163,1,2,1,1,0.89,14,55,0,.257,.149,38.50,.119,.031,.258
Jerry Sands,DH,CWS,24,55,2,13,0,0,1,7,3,24,0,0,.236,.276,.291,.567,58,0,0,0,3,5.00,1,16,0,.400,.055,55.00,.125,.052,.414
JB Shuck,CF,CWS,81,224,27,46,5,2,4,14,12,21,3,3,.205,.248,.299,.547,241,1,3,1,5,1.44,11,67,0,.210,.094,56.00,.571,.050,.087
James Shields,P,CWS,22,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500,4,0,0,0,0,1.00,0,1,0,.333,.000,-.--,.---,.000,.250
Hector Sanchez,C,CWS,2,7,0,1,0,0,0,1,1,2,0,0,.143,.250,.143,.393,8,0,0,0,0,0.00,0,1,0,.200,.000,-.--,.500,.125,.250
Chris Sale,P,CWS,32,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.334,6,0,0,0,0,3.00,0,1,0,.250,.000,-.--,.---,.000,.333
Kevan Smith,C,CWS,7,16,2,2,0,0,0,0,0,6,0,0,.125,.125,.125,.250,16,0,0,0,1,1.00,0,2,0,.200,.000,-.--,.---,.000,.375
Chris Beck,P,CWS,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Zach Duke,P,CWS,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Carson Fulmer,P,CWS,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Miguel Gonzalez,P,CWS,24,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Dan Jennings,P,CWS,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Nate Jones,P,CWS,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tommy Kahnle,P,CWS,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mat Latos,P,CWS,11,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Juan Minaya,P,CWS,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Zach Putnam,P,CWS,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jose Quintana,P,CWS,32,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
David Robertson,P,CWS,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Carlos Rodon,P,CWS,28,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,3,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.667
Blake Smith,P,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jacob Turner,P,CWS,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Michael Ynoa,P,CWS,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
